sample_idx,expected_ns,actual_ns,jitter_us,period_us,exec_us,overruns
4396,23723138428087,23723138500436,72.349,1001.418,0.347,0
4397,23723139428087,23723139499777,71.690,999.341,0.342,0
4398,23723140428087,23723140498200,70.113,998.423,0.310,0
4399,23723141428087,23723141495963,67.876,997.763,0.349,0
4400,23723142428087,23723142498473,70.386,1002.510,0.341,0
4401,23723143428087,23723143499527,71.440,1001.054,0.308,0
4402,23723144428087,23723144498590,70.503,999.063,0.327,0
4403,23723145428087,23723145499716,71.629,1001.126,0.295,0
4404,23723146428087,23723146499110,71.023,999.394,0.317,0
4405,23723147428087,23723147497767,69.680,998.657,0.312,0
4406,23723148428087,23723148499208,71.121,1001.441,0.330,0
4407,23723149428087,23723149499451,71.364,1000.243,0.330,0
4408,23723150428087,23723150498424,70.337,998.973,0.346,0
4409,23723151428087,23723151500082,71.995,1001.658,0.310,0
4410,23723152428087,23723152498415,70.328,998.333,0.330,0
4411,23723153428087,23723153498345,70.258,999.930,0.330,0
4412,23723154428087,23723154500064,71.977,1001.719,0.335,0
4413,23723155428087,23723155501321,73.234,1001.257,0.331,0
4414,23723156428087,23723156500338,72.251,999.017,0.308,0
4415,23723157428087,23723157495084,66.997,994.746,0.316,0
4416,23723158428087,23723158497654,69.567,1002.570,0.314,0
4417,23723159428087,23723159498147,70.060,1000.493,0.329,0
4418,23723160428087,23723160498344,70.257,1000.197,0.301,0
4419,23723161428087,23723161498412,70.325,1000.068,0.319,0
4420,23723162428087,23723162500116,72.029,1001.704,0.410,0
4421,23723163428087,23723163502593,74.506,1002.477,0.306,0
4422,23723164428087,23723164503915,75.828,1001.322,0.367,0
4423,23723165428087,23723165498859,70.772,994.944,0.324,0
4424,23723166428087,23723166498305,70.218,999.446,0.327,0
4425,23723167428087,23723167499131,71.044,1000.826,0.341,0
4426,23723168428087,23723168498388,70.301,999.257,0.357,0
4427,23723169428087,23723169500678,72.591,1002.290,0.319,0
4428,23723170428087,23723170499840,71.753,999.162,0.326,0
4429,23723171428087,23723171501102,73.015,1001.262,0.321,0
4430,23723172428087,23723172498888,70.801,997.786,0.326,0
4431,23723173428087,23723173499003,70.916,1000.115,0.343,0
4432,23723174428087,23723174499477,71.390,1000.474,0.315,0
4433,23723175428087,23723175500392,72.305,1000.915,0.307,0
4434,23723176428087,23723176499221,71.134,998.829,0.328,0
4435,23723177428087,23723177499109,71.022,999.888,0.313,0
4436,23723178428087,23723178499584,71.497,1000.475,0.325,0
4437,23723179428087,23723179498847,70.760,999.263,0.312,0
4438,23723180428087,23723180500619,72.532,1001.772,0.303,0
4439,23723181428087,23723181499029,70.942,998.410,0.322,0
4440,23723182428087,23723182500428,72.341,1001.399,0.339,0
4441,23723183428087,23723183498971,70.884,998.543,0.348,0
4442,23723184428087,23723184501452,73.365,1002.481,0.319,0
4443,23723185428087,23723185498855,70.768,997.403,0.320,0
4444,23723186428087,23723186498269,70.182,999.414,0.359,0
4445,23723187428087,23723187494550,66.463,996.281,0.311,0
4446,23723188428087,23723188498259,70.172,1003.709,0.337,0
4447,23723189428087,23723189499252,71.165,1000.993,0.330,0
4448,23723190428087,23723190499405,71.318,1000.153,0.314,0
4449,23723191428087,23723191499692,71.605,1000.287,0.304,0
4450,23723192428087,23723192500126,72.039,1000.434,0.323,0
4451,23723193428087,23723193498699,70.612,998.573,0.364,0
4452,23723194428087,23723194434525,6.438,935.826,0.314,0
4453,23723195428087,23723195498685,70.598,1064.160,0.321,0
4454,23723196428087,23723196498426,70.339,999.741,0.323,0
4455,23723197428087,23723197498596,70.509,1000.170,0.341,0
4456,23723198428087,23723198496008,67.921,997.412,0.333,0
4457,23723199428087,23723199499116,71.029,1003.108,0.317,0
4458,23723200428087,23723200498477,70.390,999.361,0.322,0
4459,23723201428087,23723201497601,69.514,999.124,0.356,0
4460,23723202428087,23723202499033,70.946,1001.432,0.333,0
4461,23723203428087,23723203498431,70.344,999.398,0.321,0
4462,23723204428087,23723204434007,5.920,935.576,0.327,0
4463,23723205428087,23723205501005,72.918,1066.998,0.312,0
4464,23723206428087,23723206499329,71.242,998.324,0.325,0
4465,23723207428087,23723207498709,70.622,999.380,0.326,0
4466,23723208428087,23723208499852,71.765,1001.143,0.358,0
4467,23723209428087,23723209498661,70.574,998.809,0.320,0
4468,23723210428087,23723210486831,58.744,988.170,0.364,0
4469,23723211428087,23723211501931,73.844,1015.100,0.342,0
4470,23723212428087,23723212503194,75.107,1001.263,0.337,0
4471,23723213428087,23723213500065,71.978,996.871,0.360,0
4472,23723214428087,23723214503007,74.920,1002.942,0.352,0
4473,23723215428087,23723215498581,70.494,995.574,0.336,0
4474,23723216428087,23723216498634,70.547,1000.053,0.322,0
4475,23723217428087,23723217498300,70.213,999.666,0.322,0
4476,23723218428087,23723218499269,71.182,1000.969,0.321,0
4477,23723219428087,23723219500352,72.265,1001.083,0.339,0
4478,23723220428087,23723220504505,76.418,1004.153,0.327,0
4479,23723221428087,23723221500836,72.749,996.331,0.365,0
4480,23723222428087,23723222498511,70.424,997.675,0.311,0
4481,23723223428087,23723223498915,70.828,1000.404,0.330,0
4482,23723224428087,23723224496668,68.581,997.753,0.409,0
4483,23723225428087,23723225498451,70.364,1001.783,0.357,0
4484,23723226428087,23723226499909,71.822,1001.458,0.337,0
4485,23723227428087,23723227501065,72.978,1001.156,0.334,0
4486,23723228428087,23723228502976,74.889,1001.911,0.314,0
4487,23723229428087,23723229498945,70.858,995.969,0.339,0
4488,23723230428087,23723230499118,71.031,1000.173,0.346,0
4489,23723231428087,23723231498475,70.388,999.357,0.352,0
4490,23723232428087,23723232498460,70.373,999.985,0.353,0
4491,23723233428087,23723233498530,70.443,1000.070,0.327,0
4492,23723234428087,23723234499349,71.262,1000.819,0.332,0
4493,23723235428087,23723235500332,72.245,1000.983,0.332,0
4494,23723236428087,23723236499564,71.477,999.232,0.318,0
4495,23723237428087,23723237433511,5.424,933.947,0.336,0
4496,23723238428087,23723238498845,70.758,1065.334,0.309,0
4497,23723239428087,23723239499653,71.566,1000.808,0.322,0
4498,23723240428087,23723240498303,70.216,998.650,0.324,0
4499,23723241428087,23723241498529,70.442,1000.226,0.318,0
4500,23723242428087,23723242498601,70.514,1000.072,0.327,0
4501,23723243428087,23723243470586,42.499,971.985,0.330,0
4502,23723244428087,23723244434463,6.376,963.877,0.322,0
4503,23723245428087,23723245498903,70.816,1064.440,0.354,0
4504,23723246428087,23723246500600,72.513,1001.697,0.307,0
4505,23723247428087,23723247499262,71.175,998.662,0.318,0
4506,23723248428087,23723248498107,70.020,998.845,0.327,0
4507,23723249428087,23723249498051,69.964,999.944,0.343,0
4508,23723250428087,23723250498345,70.258,1000.294,0.355,0
4509,23723251428087,23723251498305,70.218,999.960,0.318,0
4510,23723252428087,23723252466037,37.950,967.732,0.315,0
4511,23723253428087,23723253500294,72.207,1034.257,0.336,0
4512,23723254428087,23723254434615,6.528,934.321,0.327,0
4513,23723255428087,23723255497930,69.843,1063.315,0.314,0
4514,23723256428087,23723256498254,70.167,1000.324,0.388,0
4515,23723257428087,23723257499551,71.464,1001.297,0.333,0
4516,23723258428087,23723258498418,70.331,998.867,0.329,0
4517,23723259428087,23723259500356,72.269,1001.938,0.315,0
4518,23723260428087,23723260499158,71.071,998.802,0.363,0
4519,23723261428087,23723261498362,70.275,999.204,0.333,0
4520,23723262428087,23723262496202,68.115,997.840,0.310,0
4521,23723263428087,23723263497553,69.466,1001.351,0.311,0
4522,23723264428087,23723264434436,6.349,936.883,0.308,0
4523,23723265428087,23723265497858,69.771,1063.422,0.349,0
4524,23723266428087,23723266497398,69.311,999.540,0.317,0
4525,23723267428087,23723267499059,70.972,1001.661,0.327,0
4526,23723268428087,23723268498894,70.807,999.835,0.316,0
4527,23723269428087,23723269500517,72.430,1001.623,0.340,0
4528,23723270428087,23723270500441,72.354,999.924,0.326,0
4529,23723271428087,23723271499237,71.150,998.796,0.317,0
4530,23723272428087,23723272499028,70.941,999.791,0.319,0
4531,23723273428087,23723273498979,70.892,999.951,0.355,0
4532,23723274428087,23723274498552,70.465,999.573,0.323,0
4533,23723275428087,23723275501199,73.112,1002.647,0.338,0
4534,23723276428087,23723276502444,74.357,1001.245,0.333,0
4535,23723277428087,23723277435672,7.585,933.228,0.352,0
4536,23723278428087,23723278495924,67.837,1060.252,0.310,0
4537,23723279428087,23723279498327,70.240,1002.403,0.316,0
4538,23723280428087,23723280499178,71.091,1000.851,0.352,0
4539,23723281428087,23723281499559,71.472,1000.381,0.361,0
4540,23723282428087,23723282498287,70.200,998.728,0.354,0
4541,23723283428087,23723283500004,71.917,1001.717,0.335,0
4542,23723284428087,23723284500565,72.478,1000.561,0.323,0
4543,23723285428087,23723285500359,72.272,999.794,0.317,0
4544,23723286428087,23723286498749,70.662,998.390,0.357,0
4545,23723287428087,23723287433559,5.472,934.810,0.390,0
4546,23723288428087,23723288499083,70.996,1065.524,0.320,0
4547,23723289428087,23723289498130,70.043,999.047,0.354,0
4548,23723290428087,23723290498183,70.096,1000.053,0.327,0
4549,23723291428087,23723291500945,72.858,1002.762,0.315,0
4550,23723292428087,23723292502294,74.207,1001.349,0.351,0
4551,23723293428087,23723293498635,70.548,996.341,0.351,0
4552,23723294428087,23723294496398,68.311,997.763,0.332,0
4553,23723295428087,23723295498684,70.597,1002.286,0.345,0
4554,23723296428087,23723296498219,70.132,999.535,0.318,0
4555,23723297428087,23723297498609,70.522,1000.390,0.319,0
4556,23723298428087,23723298498188,70.101,999.579,0.308,0
4557,23723299428087,23723299499512,71.425,1001.324,0.314,0
4558,23723300428087,23723300466523,38.436,967.011,0.321,0
4559,23723301428087,23723301499309,71.222,1032.786,0.301,0
4560,23723302428087,23723302498531,70.444,999.222,0.319,0
4561,23723303428087,23723303498905,70.818,1000.374,0.319,0
4562,23723304428087,23723304497310,69.223,998.405,0.356,0
4563,23723305428087,23723305497915,69.828,1000.605,0.311,0
4564,23723306428087,23723306497344,69.257,999.429,0.336,0
4565,23723307428087,23723307498285,70.198,1000.941,0.310,0
4566,23723308428087,23723308499013,70.926,1000.728,0.337,0
4567,23723309428087,23723309498510,70.423,999.497,0.303,0
4568,23723310428087,23723310499352,71.265,1000.842,0.315,0
4569,23723311428087,23723311498434,70.347,999.082,0.303,0
4570,23723312428087,23723312497738,69.651,999.304,0.345,0
4571,23723313428087,23723313498705,70.618,1000.967,0.321,0
4572,23723314428087,23723314500919,72.832,1002.214,0.303,0
4573,23723315428087,23723315498688,70.601,997.769,0.311,0
4574,23723316428087,23723316498302,70.215,999.614,0.344,0
4575,23723317428087,23723317498089,70.002,999.787,0.317,0
4576,23723318428087,23723318500047,71.960,1001.958,0.545,0
4577,23723319428087,23723319499270,71.183,999.223,0.344,0
4578,23723320428087,23723320500591,72.504,1001.321,0.361,0
4579,23723321428087,23723321498703,70.616,998.112,0.323,0
4580,23723322428087,23723322499001,70.914,1000.298,0.313,0
4581,23723323428087,23723323499292,71.205,1000.291,0.330,0
4582,23723324428087,23723324497355,69.268,998.063,0.341,0
4583,23723325428087,23723325498655,70.568,1001.300,0.324,0
4584,23723326428087,23723326496475,68.388,997.820,0.322,0
4585,23723327428087,23723327499621,71.534,1003.146,0.327,0
4586,23723328428087,23723328498564,70.477,998.943,0.310,0
4587,23723329428087,23723329500736,72.649,1002.172,0.336,0
4588,23723330428087,23723330498364,70.277,997.628,0.300,0
4589,23723331428087,23723331499037,70.950,1000.673,0.306,0
4590,23723332428087,23723332498191,70.104,999.154,0.316,0
4591,23723333428087,23723333499680,71.593,1001.489,0.309,0
4592,23723334428087,23723334499549,71.462,999.869,0.306,0
4593,23723335428087,23723335497559,69.472,998.010,0.303,0
4594,23723336428087,23723336498557,70.470,1000.998,0.353,0
4595,23723337428087,23723337433446,5.359,934.889,0.324,0
4596,23723338428087,23723338498312,70.225,1064.866,0.343,0
4597,23723339428087,23723339500609,72.522,1002.297,0.312,0
4598,23723340428087,23723340501764,73.677,1001.155,0.317,0
4599,23723341428087,23723341498755,70.668,996.991,0.326,0
4600,23723342428087,23723342495439,67.352,996.684,0.316,0
4601,23723343428087,23723343499298,71.211,1003.859,0.345,0
4602,23723344428087,23723344498562,70.475,999.264,0.329,0
4603,23723345428087,23723345497470,69.383,998.908,0.350,0
4604,23723346428087,23723346498244,70.157,1000.774,0.323,0
4605,23723347428087,23723347498798,70.711,1000.554,0.319,0
4606,23723348428087,23723348502885,74.798,1004.087,0.346,0
4607,23723349428087,23723349499386,71.299,996.501,0.394,0
4608,23723350428087,23723350498474,70.387,999.088,0.330,0
4609,23723351428087,23723351498445,70.358,999.971,0.325,0
4610,23723352428087,23723352498946,70.859,1000.501,0.329,0
4611,23723353428087,23723353500707,72.620,1001.761,0.312,0
4612,23723354428087,23723354498888,70.801,998.181,0.316,0
4613,23723355428087,23723355499211,71.124,1000.323,0.324,0
4614,23723356428087,23723356501384,73.297,1002.173,0.329,0
4615,23723357428087,23723357498625,70.538,997.241,0.332,0
4616,23723358428087,23723358497329,69.242,998.704,0.343,0
4617,23723359428087,23723359497390,69.303,1000.061,0.329,0
4618,23723360428087,23723360499321,71.234,1001.931,0.329,0
4619,23723361428087,23723361498626,70.539,999.305,0.316,0
4620,23723362428087,23723362497514,69.427,998.888,0.322,0
4621,23723363428087,23723363498725,70.638,1001.211,0.325,0
4622,23723364428087,23723364498219,70.132,999.494,0.341,0
4623,23723365428087,23723365498801,70.714,1000.582,0.298,0
4624,23723366428087,23723366498338,70.251,999.537,0.306,0
4625,23723367428087,23723367498858,70.771,1000.520,0.327,0
4626,23723368428087,23723368499048,70.961,1000.190,0.306,0
4627,23723369428087,23723369497951,69.864,998.903,0.313,0
4628,23723370428087,23723370498384,70.297,1000.433,0.311,0
4629,23723371428087,23723371499412,71.325,1001.028,0.315,0
4630,23723372428087,23723372498595,70.508,999.183,0.323,0
4631,23723373428087,23723373498663,70.576,1000.068,0.327,0
4632,23723374428087,23723374498726,70.639,1000.063,0.312,0
4633,23723375428087,23723375498991,70.904,1000.265,0.326,0
4634,23723376428087,23723376499120,71.033,1000.129,0.316,0
4635,23723377428087,23723377498861,70.774,999.741,0.332,0
4636,23723378428087,23723378499289,71.202,1000.428,0.306,0
4637,23723379428087,23723379498360,70.273,999.071,0.317,0
4638,23723380428087,23723380498711,70.624,1000.351,0.316,0
4639,23723381428087,23723381499013,70.926,1000.302,0.378,0
4640,23723382428087,23723382498434,70.347,999.421,0.318,0
4641,23723383428087,23723383496447,68.360,998.013,0.314,0
4642,23723384428087,23723384498366,70.279,1001.919,0.325,0
4643,23723385428087,23723385498535,70.448,1000.169,0.335,0
4644,23723386428087,23723386497603,69.516,999.068,0.334,0
4645,23723387428087,23723387473906,45.819,976.303,0.350,0
4646,23723388428087,23723388498420,70.333,1024.514,0.352,0
4647,23723389428087,23723389497771,69.684,999.351,0.351,0
4648,23723390428087,23723390495874,67.787,998.103,0.316,0
4649,23723391428087,23723391498414,70.327,1002.540,0.334,0
4650,23723392428087,23723392498652,70.565,1000.238,0.343,0
4651,23723393428087,23723393498285,70.198,999.633,0.321,0
4652,23723394428087,23723394434624,6.537,936.339,0.327,0
4653,23723395428087,23723395499159,71.072,1064.535,0.310,0
4654,23723396428087,23723396488348,60.261,989.189,0.320,0
4655,23723397428087,23723397498984,70.897,1010.636,0.313,0
4656,23723398428087,23723398500105,72.018,1001.121,0.327,0
4657,23723399428087,23723399496210,68.123,996.105,0.355,0
4658,23723400428087,23723400499192,71.105,1002.982,0.304,0
4659,23723401428087,23723401498805,70.718,999.613,0.315,0
4660,23723402428087,23723402498822,70.735,1000.017,0.329,0
4661,23723403428087,23723403499784,71.697,1000.962,0.348,0
4662,23723404428087,23723404434490,6.403,934.706,0.322,0
4663,23723405428087,23723405499858,71.771,1065.368,0.325,0
4664,23723406428087,23723406500662,72.575,1000.804,0.343,0
4665,23723407428087,23723407498881,70.794,998.219,0.347,0
4666,23723408428087,23723408499067,70.980,1000.186,0.317,0
4667,23723409428087,23723409498598,70.511,999.531,0.305,0
4668,23723410428087,23723410498355,70.268,999.757,0.310,0
4669,23723411428087,23723411498228,70.141,999.873,0.333,0
4670,23723412428087,23723412502398,74.311,1004.170,0.390,0
4671,23723413428087,23723413498852,70.765,996.454,0.318,0
4672,23723414428087,23723414434557,6.470,935.705,0.353,0
4673,23723415428087,23723415498458,70.371,1063.901,0.321,0
4674,23723416428087,23723416498726,70.639,1000.268,0.328,0
4675,23723417428087,23723417499355,71.268,1000.629,0.313,0
4676,23723418428087,23723418498652,70.565,999.297,0.311,0
4677,23723419428087,23723419499387,71.300,1000.735,0.303,0
4678,23723420428087,23723420500915,72.828,1001.528,0.312,0
4679,23723421428087,23723421498265,70.178,997.350,0.312,0
4680,23723422428087,23723422498142,70.055,999.877,0.345,0
4681,23723423428087,23723423498656,70.569,1000.514,0.326,0
4682,23723424428087,23723424434533,6.446,935.877,0.333,0
4683,23723425428087,23723425498699,70.612,1064.166,0.345,0
4684,23723426428087,23723426498263,70.176,999.564,0.335,0
4685,23723427428087,23723427498603,70.516,1000.340,0.316,0
4686,23723428428087,23723428498253,70.166,999.650,0.319,0
4687,23723429428087,23723429499001,70.914,1000.748,0.342,0
4688,23723430428087,23723430499706,71.619,1000.705,0.322,0
4689,23723431428087,23723431498215,70.128,998.509,0.319,0
4690,23723432428087,23723432498924,70.837,1000.709,0.316,0
4691,23723433428087,23723433498407,70.320,999.483,0.342,0
4692,23723434428087,23723434498488,70.401,1000.081,0.324,0
4693,23723435428087,23723435498392,70.305,999.904,0.315,0
